SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
20MICRONS,EQ,29.25,30.45,29.25,29.7,29.8,29.65,47736,1429954.8,28-JUL-2015,165,INE144J01027,
3IINFOTECH,BE,4.0,4.15,3.9,4.0,4.0,4.0,1127319,4483123.55,28-JUL-2015,834,INE748C01020,
3MINDIA,EQ,8334.95,8335.0,8213.0,8226.45,8213.0,8221.2,322,2663222.2,28-JUL-2015,102,INE470A01017,
8KMILES,EQ,820.8,837.85,801.9,809.15,810.05,818.7,13444,10974440.5,28-JUL-2015,969,INE650K01013,
A2ZINFRA,EQ,28.9,29.1,27.05,28.0,28.05,28.4,391031,10886485.55,28-JUL-2015,1692,INE619I01012,
AARTIDRUGS,EQ,674.9,688.75,669.0,675.35,675.0,674.3,24861,16821015.1,28-JUL-2015,1357,INE767A01016,
AARTIIND,EQ,394.0,401.0,390.1,398.7,401.0,391.9,22738,9009933.3,28-JUL-2015,965,INE769A01020,
AARVEEDEN,EQ,57.05,57.95,55.25,56.45,56.9,56.25,6227,354093.1,28-JUL-2015,100,INE273D01019,
ABAN,EQ,303.75,305.0,292.2,293.85,294.0,301.8,1007368,299057461.95,28-JUL-2015,19152,INE421A01028,
ABB,EQ,1324.9,1354.55,1309.05,1320.7,1317.05,1313.65,32057,42503864.85,28-JUL-2015,2726,INE117A01022,
ABBOTINDIA,EQ,4399.35,4399.35,4269.05,4358.05,4365.0,4298.4,2823,12285349.15,28-JUL-2015,445,INE358A01014,
ABCIL,EQ,223.9,239.7,222.25,229.3,228.9,224.1,149715,34645501.75,28-JUL-2015,2003,INE605B01016,
ABGSHIP,EQ,185.95,186.0,179.65,180.75,180.8,184.6,170413,31026834.9,28-JUL-2015,2551,INE067H01016,
ABIRLANUVO,EQ,2070.0,2194.9,2060.1,2183.3,2191.0,2057.9,369475,790271084.8,28-JUL-2015,16683,INE069A01017,
ACC,EQ,1371.7,1384.8,1357.0,1359.15,1359.0,1369.25,276905,378304594.8,28-JUL-2015,19319,INE012A01025,
ACCELYA,EQ,1029.95,1049.0,1003.05,1035.8,1049.0,1011.15,5060,5190438.65,28-JUL-2015,371,INE793A01012,
ACE,EQ,44.75,45.4,43.65,43.9,44.1,44.55,167438,7429304.15,28-JUL-2015,1100,INE731H01025,
ACROPETAL,EQ,2.95,2.95,2.75,2.85,2.85,2.85,10235,29066.05,28-JUL-2015,21,INE055L01013,
ADANIENT,EQ,81.6,81.75,79.8,80.35,80.25,81.05,2518067,203048252.35,28-JUL-2015,16761,INE423A01024,
ADANIPORTS,EQ,313.9,317.1,312.2,313.45,313.05,313.95,2415757,758869032.45,28-JUL-2015,37715,INE742F01042,
ADANIPOWER,EQ,27.1,27.35,26.65,26.9,26.95,27.05,10715474,288885359.7,28-JUL-2015,14065,INE814H01011,
ADFFOODS,EQ,69.65,70.5,68.7,69.5,69.25,69.2,19166,1335085.35,28-JUL-2015,224,INE982B01019,
ADHUNIK,EQ,22.6,22.6,21.05,21.6,21.5,22.4,142873,3100443.55,28-JUL-2015,1223,INE400H01019,
ADI,EQ,232.75,240.0,220.0,227.75,228.0,246.0,25781,5891229.15,28-JUL-2015,663,INE959A01019,
ADLABS,EQ,157.75,159.25,153.05,153.65,155.5,156.75,34315,5310984.4,28-JUL-2015,933,INE172N01012,
ADORWELD,EQ,286.05,298.95,286.05,294.2,295.0,288.2,6306,1852973.25,28-JUL-2015,359,INE045A01017,
ADSL,EQ,34.0,36.65,33.3,35.2,34.85,34.95,781771,28124935.65,28-JUL-2015,4442,INE102I01027,
ADVANIHOTR,EQ,53.1,55.4,53.1,54.0,54.0,54.05,310,16781.0,28-JUL-2015,14,INE199C01026,
ADVANTA,EQ,505.0,509.8,500.0,501.5,500.1,501.0,22295,11220596.4,28-JUL-2015,936,INE517H01028,
