SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
20MICRONS,EQ,39.25,42.0,39.0,40.45,40.05,39.25,162138,6474290.65,30-DEC-2020,1092,INE144J01027,
21STCENMGM,EQ,10.35,10.35,10.15,10.25,10.25,10.15,1328,13718.25,30-DEC-2020,13,INE253B01015,
3IINFOTECH,EQ,6.15,6.15,6.15,6.15,6.15,5.9,725359,4460957.85,30-DEC-2020,550,INE748C01020,
3MINDIA,EQ,21365.0,21365.0,20711.0,20865.6,20893.0,21170.25,5617,117275851.2,30-DEC-2020,2449,INE470A01017,
3PLAND,EQ,11.05,11.05,10.55,10.95,11.05,10.55,14678,161012.75,30-DEC-2020,113,INE105C01023,
5PAISA,EQ,317.2,317.95,308.0,310.15,310.0,309.3,9796,3051001.9,30-DEC-2020,493,INE618L01018,
63MOONS,BE,80.0,81.5,78.0,79.45,79.35,79.65,46149,3684042.7,30-DEC-2020,466,INE111B01023,
8KMILES,BE,77.3,79.9,77.1,78.0,78.0,79.0,39462,3085600.45,30-DEC-2020,300,INE650K01021,
A2ZINFRA,EQ,4.8,4.8,4.6,4.7,4.7,4.75,248841,1168233.65,30-DEC-2020,353,INE619I01012,
AAKASH,EQ,72.0,72.0,69.7,71.25,70.5,70.25,53761,3812059.6,30-DEC-2020,678,INE087Z01016,
AARON,EQ,53.05,53.05,50.8,52.0,51.95,53.05,2054,105583.4,30-DEC-2020,33,INE721Z01010,
AARTIDRUGS,EQ,708.4,717.0,695.55,703.6,705.0,704.4,365365,258286482.55,30-DEC-2020,13194,INE767A01016,
AARTIIND,EQ,1231.0,1237.05,1207.3,1219.4,1221.0,1227.45,194180,236316468.6,30-DEC-2020,8871,INE769A01020,
AARTISURF,EQ,1018.0,1028.95,990.0,1002.55,1004.7,1014.7,12751,12837056.25,30-DEC-2020,1723,INE09EO01013,
AARVEEDEN,EQ,18.85,18.85,17.3,18.35,18.5,18.85,17228,312505.75,30-DEC-2020,178,INE273D01019,
AARVI,EQ,46.5,54.65,44.1,54.45,54.0,45.55,382869,20629545.2,30-DEC-2020,1618,INE754X01016,
AAVAS,EQ,1694.0,1695.0,1660.0,1688.1,1680.0,1681.9,15171,25451597.5,30-DEC-2020,3003,INE216P01012,
ABAN,BE,28.4,29.0,27.9,28.75,28.25,28.2,36483,1033088.2,30-DEC-2020,311,INE421A01028,
ABB,EQ,1205.7,1239.9,1201.25,1208.9,1205.3,1203.05,197431,241391160.4,30-DEC-2020,11079,INE117A01022,
ABBOTINDIA,EQ,15800.0,15840.05,15600.0,15628.4,15644.0,15701.9,11997,187966507.05,30-DEC-2020,4117,INE358A01014,
ABCAPITAL,EQ,84.5,86.0,83.25,85.7,85.4,84.25,2260956,192144521.7,30-DEC-2020,13561,INE674K01013,
ABFRL,EQ,166.0,166.65,162.95,165.3,164.95,165.15,734100,120915328.85,30-DEC-2020,7696,INE647O01011,
ABMINTLTD,BE,25.9,25.9,25.0,25.0,25.0,25.9,137,3451.2,30-DEC-2020,5,INE251C01017,
ABSLBANETF,EQ,308.17,310.0,308.17,310.0,310.0,309.55,6,1858.17,30-DEC-2020,3,INF209KB1O58,
ABSLNN50ET,EQ,312.0,312.0,302.0,307.14,306.67,309.0,210,64940.0,30-DEC-2020,55,INF209KB1B87,
ACC,EQ,1619.9,1652.55,1600.0,1648.25,1651.0,1616.75,1718433,2794853444.0,30-DEC-2020,45974,INE012A01025,
ACCELYA,EQ,950.5,967.6,950.3,954.75,954.05,959.35,2360,2255422.65,30-DEC-2020,499,INE793A01012,
ACCURACY,EQ,36.95,36.95,35.45,36.8,36.8,35.65,818,30013.95,30-DEC-2020,15,INE648Z01015,
ACE,EQ,137.7,138.7,134.65,136.0,136.0,137.7,208781,28409586.6,30-DEC-2020,2743,INE731H01025,
ADANIENT,EQ,489.2,496.0,478.4,484.15,480.0,489.2,5419517,2648794227.05,30-DEC-2020,61643,INE423A01024,
ADANIGAS,EQ,377.0,389.65,369.5,380.4,380.25,374.6,3641617,1393431425.2,30-DEC-2020,45240,INE399L01023,
ADANIGREEN,EQ,1039.9,1060.0,1028.0,1052.95,1054.0,1038.7,374589,391356214.7,30-DEC-2020,20605,INE364U01010,
ADANIPORTS,EQ,484.0,487.6,478.15,485.4,484.75,483.4,3736356,1804834489.8,30-DEC-2020,53291,INE742F01042,
ADANIPOWER,EQ,50.7,51.1,49.25,50.05,49.95,50.45,6146258,307132224.55,30-DEC-2020,17709,INE814H01011,
ADANITRANS,EQ,432.65,447.4,425.0,436.2,437.0,429.15,1324653,580492025.4,30-DEC-2020,25136,INE931S01010,
ADFFOODS,EQ,600.0,602.65,580.0,591.1,591.0,594.25,46558,27464148.8,30-DEC-2020,2124,INE982B01019,
ADHUNIKIND,BE,25.8,25.8,24.15,25.25,25.25,25.3,14841,365959.65,30-DEC-2020,115,INE452L01012,
ADL,BE,31.3,32.7,30.0,32.35,32.7,31.3,4426,138967.35,30-DEC-2020,42,INE0CHO01012,
ADORWELD,EQ,269.0,273.45,267.1,268.9,269.95,269.3,18979,5108801.9,30-DEC-2020,579,INE045A01017,
ADROITINFO,BE,10.75,10.8,9.8,10.3,10.3,10.3,9828,98262.95,30-DEC-2020,56,INE737B01033,
ADSL,EQ,35.5,35.5,35.5,35.5,35.5,33.85,12747,452518.5,30-DEC-2020,68,INE102I01027,
ADVANIHOTR,BE,51.0,52.8,49.15,50.7,51.45,51.2,3238,166368.15,30-DEC-2020,51,INE199C01026,
ADVENZYMES,EQ,325.0,327.95,320.0,321.85,321.7,325.6,104536,33790517.4,30-DEC-2020,3773,INE837H01020,
AEGISCHEM,EQ,250.9,254.6,245.3,250.2,250.25,248.65,186165,46467088.75,30-DEC-2020,6121,INE208C01025,
AFFLE,EQ,3790.0,3817.55,3761.0,3771.45,3769.7,3789.25,27253,103147782.35,30-DEC-2020,5487,INE00WC01019,
AGARIND,EQ,101.25,108.0,100.05,105.7,105.8,100.55,54404,5760031.45,30-DEC-2020,752,INE204E01012,
AGCNET,BE,780.0,780.0,723.85,739.35,738.0,761.9,16568,12093784.85,30-DEC-2020,291,INE676A01019,
AGRITECH,BE,40.5,40.5,37.65,38.75,38.75,38.9,6150,237947.45,30-DEC-2020,60,INE449G01018,
AGROPHOS,EQ,16.75,17.0,16.2,17.0,17.0,16.2,150086,2509156.6,30-DEC-2020,497,INE740V01019,
AHLEAST,EQ,163.05,169.7,161.0,164.85,163.85,167.1,3099,509205.25,30-DEC-2020,115,INE926K01017,
AHLUCONT,EQ,266.2,269.2,258.05,263.45,265.55,262.4,50432,13154607.5,30-DEC-2020,1081,INE758C01029,
AHLWEST,EQ,265.85,269.0,262.0,265.85,266.0,265.8,269,71467.4,30-DEC-2020,25,INE915K01010,
AIAENG,EQ,2023.45,2030.0,1984.95,1995.0,1995.0,2005.4,23591,47171577.0,30-DEC-2020,3554,INE212H01026,
AIRAN,EQ,18.7,19.1,18.05,19.1,19.1,18.2,79762,1505524.5,30-DEC-2020,341,INE645W01026,
AJANTPHARM,EQ,1675.0,1685.0,1665.0,1669.35,1670.0,1673.3,43738,73073037.0,30-DEC-2020,4547,INE031B01049,
AJMERA,EQ,141.0,142.95,137.55,141.1,140.5,142.5,166972,23440060.05,30-DEC-2020,3606,INE298G01027,
AKASH,EQ,235.0,235.0,223.1,231.55,233.9,233.05,51187,11597682.9,30-DEC-2020,210,INE737W01013,
AKSHARCHEM,EQ,249.3,263.0,247.75,257.85,257.2,249.3,154358,39760300.25,30-DEC-2020,4579,INE542B01011,
AKSHOPTFBR,EQ,7.85,7.85,7.55,7.75,7.85,7.85,254750,1960187.6,30-DEC-2020,465,INE523B01011,
AKZOINDIA,EQ,2339.05,2444.4,2299.95,2401.55,2415.0,2311.15,28789,68241987.55,30-DEC-2020,4386,INE133A01011,
ALANKIT,EQ,18.5,19.0,17.75,18.9,19.0,18.15,939358,17455187.0,30-DEC-2020,2303,INE914E01040,
ALBERTDAVD,EQ,442.45,447.05,433.1,444.45,444.0,441.85,8544,3761150.1,30-DEC-2020,664,INE155C01010,
ALEMBICLTD,EQ,106.1,109.0,103.0,107.5,107.0,105.3,646287,68666516.7,30-DEC-2020,8077,INE426A01027,
ALICON,EQ,337.25,344.6,336.2,339.3,336.2,338.25,3220,1095298.35,30-DEC-2020,353,INE062D01024,
ALKALI,EQ,47.5,47.5,46.6,47.1,47.0,47.5,8093,380633.35,30-DEC-2020,227,INE773I01017,
ALKEM,EQ,2952.0,2958.0,2905.05,2928.45,2930.0,2925.3,42969,125666965.3,30-DEC-2020,4030,INE540L01014,
