SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
20MICRONS,EQ,35.5,36.2,34.65,35.5,35.3,35.1,21545,761046.7,17-JUL-2018,294,INE144J01027,
21STCENMGM,EQ,34.65,34.9,34.05,34.05,34.05,34.65,914,31816.85,17-JUL-2018,7,INE253B01015,
3IINFOTECH,EQ,3.6,3.85,3.5,3.75,3.85,3.5,6649536,24549455.1,17-JUL-2018,2206,INE748C01020,
3MINDIA,EQ,19562.1,20500.85,19562.05,20398.3,20400.0,19679.75,7805,155991574.85,17-JUL-2018,739,INE470A01017,
3PLAND,EQ,15.0,15.0,14.0,14.0,14.0,14.7,1334,18682.0,17-JUL-2018,6,INE105C01023,
5PAISA,EQ,329.3,339.95,312.85,331.45,321.95,329.3,6762,2212008.25,17-JUL-2018,465,INE618L01018,
63MOONS,EQ,70.8,71.7,69.85,70.25,70.15,70.75,158826,11223358.65,17-JUL-2018,2013,INE111B01023,
8KMILES,EQ,345.8,356.6,343.15,352.35,352.0,345.0,495875,174180082.85,17-JUL-2018,12359,INE650K01021,
A2ZINFRA,EQ,21.1,21.1,20.5,20.85,20.95,20.7,205410,4283589.95,17-JUL-2018,825,INE619I01012,
AARTIDRUGS,EQ,531.9,531.9,522.65,525.05,524.05,527.8,9714,5118322.15,17-JUL-2018,423,INE767A01016,
AARTIIND,EQ,1220.0,1246.3,1203.25,1234.85,1232.6,1218.55,9092,11062187.65,17-JUL-2018,1142,INE769A01020,
AARVEEDEN,EQ,31.5,31.5,29.1,30.3,30.0,30.1,7778,234886.4,17-JUL-2018,111,INE273D01019,
ABAN,EQ,104.4,106.7,103.5,105.45,105.2,106.25,534231,56279260.75,17-JUL-2018,6318,INE421A01028,
ABB,EQ,1190.55,1203.55,1175.0,1182.9,1180.0,1194.6,33524,39730650.1,17-JUL-2018,3104,INE117A01022,
ABBOTINDIA,EQ,7149.0,7149.0,7031.05,7058.25,7050.0,7101.05,3466,24472363.3,17-JUL-2018,896,INE358A01014,
ABCAPITAL,EQ,127.0,128.2,126.0,127.6,127.95,126.95,999391,127331918.8,17-JUL-2018,15766,INE674K01013,
ABFRL,EQ,137.0,137.7,134.3,135.85,135.4,136.7,88768,12056298.25,17-JUL-2018,1352,INE647O01011,
ABMINTLTD,BE,19.0,19.0,19.0,19.0,19.0,19.05,22,418.0,17-JUL-2018,3,INE251C01017,
ACC,EQ,1269.7,1293.8,1255.65,1288.35,1289.0,1266.85,532624,682548107.15,17-JUL-2018,18040,INE012A01025,
ACCELYA,EQ,1099.0,1102.7,1085.55,1099.95,1097.35,1099.25,5916,6506208.45,17-JUL-2018,184,INE793A01012,
ACE,EQ,132.5,134.85,129.4,131.7,132.2,136.2,341091,44568220.3,17-JUL-2018,4512,INE731H01025,
ADANIENT,EQ,135.05,141.6,134.2,138.3,137.9,133.6,19643642,2728057178.55,17-JUL-2018,86151,INE423A01024,
ADANIGREEN,EQ,31.65,31.85,30.95,31.45,31.5,31.1,557931,17565538.45,17-JUL-2018,2789,INE364U01010,
ADANIPORTS,EQ,361.1,369.2,360.8,366.7,366.0,360.05,1775116,648553115.15,17-JUL-2018,35550,INE742F01042,
ADANIPOWER,EQ,19.5,21.1,19.3,20.95,21.05,19.55,54598674,1122131798.05,17-JUL-2018,34409,INE814H01011,
ADANITRANS,EQ,155.0,158.4,153.0,156.45,156.6,153.95,497912,78060142.1,17-JUL-2018,3799,INE931S01010,
ADFFOODS,EQ,234.7,238.7,228.8,236.15,236.0,231.75,77272,18194062.65,17-JUL-2018,1270,INE982B01019,
ADHUNIK,EQ,3.7,3.95,3.65,3.95,3.95,3.8,60871,232864.4,17-JUL-2018,77,INE400H01019,
ADHUNIKIND,EQ,75.0,75.0,68.6,70.3,70.95,70.9,7782,546712.15,17-JUL-2018,80,INE452L01012,
ADLABS,EQ,34.8,36.15,34.75,35.3,35.2,35.2,27097,960067.9,17-JUL-2018,377,INE172N01012,
ADORWELD,EQ,279.0,282.9,275.05,279.95,280.0,281.35,26253,7341978.3,17-JUL-2018,569,INE045A01017,
ADROITINFO,EQ,36.2,37.9,34.4,35.55,36.0,35.8,64702,2331030.4,17-JUL-2018,389,INE737B01033,
ADSL,EQ,16.2,16.2,15.15,15.25,15.25,15.45,14766,227537.75,17-JUL-2018,99,INE102I01027,
